Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TNI,100,13.71,13.91,14.23,13.95,4.94,5.04,5.2,5.06
TNI,200,14.02,13.91,14.43,14.12,4.98,5.04,5.2,5.07
TNI,300,13.08,13.6,13.71,13.46,4.61,4.9,4.98,4.83
TNI,400,13.5,13.29,13.4,13.4,4.74,4.76,4.94,4.81
