Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ERMS,100,10.78,10.89,11.19,10.95,3.67,3.63,3.69,3.66
ERMS,200,9.77,10.68,10.38,10.28,3.36,3.55,3.51,3.47
ERMS,300,9.26,9.16,9.26,9.23,3.2,3.22,3.2,3.21
ERMS,400,9.77,9.26,9.36,9.46,3.3,3.12,3.22,3.21
