Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
NCC,100,24.95,25.16,24.84,24.98,10.04,10.08,10.17,10.1
NCC,200,23.91,24.12,24.22,24.08,9.33,9.39,9.29,9.34
NCC,300,23.49,23.08,22.97,23.18,9.07,8.86,8.62,8.85
NCC,400,22.87,22.77,22.97,22.87,8.54,8.78,8.68,8.67
