Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
NCC,100,25.36,24.84,25.57,25.26,9.49,9.43,9.69,9.54
NCC,200,25.36,25.05,25.78,25.4,9.2,9.2,9.51,9.3
NCC,300,25.05,24.84,24.74,24.88,8.96,8.88,9.08,8.97
NCC,400,23.91,24.22,23.7,23.94,8.57,9.06,8.63,8.75
