Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TXHC,100,17.4,16.79,17.09,17.09,6.33,6.31,6.72,6.45
TXHC,200,16.48,16.48,16.58,16.51,5.92,5.94,6.43,6.1
TXHC,300,15.77,15.97,16.28,16.01,5.65,6.0,5.87,5.84
TXHC,400,15.56,15.77,14.95,15.43,5.63,5.83,5.59,5.68
