Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YDCK,100,13.93,14.76,16.11,14.93,5.36,5.19,5.62,5.39
YDCK,200,13.83,14.35,14.55,14.24,4.97,5.09,5.22,5.09
YDCK,300,12.89,13.83,13.51,13.41,4.79,5.01,4.93,4.91
YDCK,400,12.99,13.41,13.41,13.27,4.73,4.81,4.77,4.77
