Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ZHAA,100,10.17,10.99,10.89,10.68,3.18,3.24,3.26,3.23
ZHAA,200,10.68,10.68,10.38,10.58,3.2,3.2,3.18,3.19
ZHAA,300,9.77,10.07,9.66,9.83,2.91,2.99,2.97,2.96
ZHAA,400,10.48,9.77,10.07,10.11,3.05,2.93,2.99,2.99
