Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
THV,100,23.7,23.19,23.3,23.4,10.21,9.84,9.76,9.94
THV,200,20.65,21.16,21.67,21.16,8.85,8.73,8.96,8.85
THV,300,20.65,20.75,20.04,20.48,8.77,8.71,8.48,8.65
THV,400,20.04,19.84,19.23,19.7,8.44,8.32,7.95,8.24
