Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ERMS,100,18.82,19.94,18.51,19.09,6.98,7.16,6.85,7.0
ERMS,200,18.41,20.45,19.23,19.36,6.71,7.39,6.85,6.98
ERMS,300,19.94,19.53,19.13,19.53,7.0,7.12,6.77,6.96
ERMS,400,18.62,19.74,19.43,19.26,6.69,6.91,6.77,6.79
