Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YDCK,100,14.24,14.55,14.35,14.38,4.91,5.05,5.13,5.03
YDCK,200,14.03,14.14,14.55,14.24,4.99,4.91,4.95,4.95
YDCK,300,13.2,13.62,14.03,13.62,4.75,4.67,5.03,4.82
YDCK,400,13.62,13.41,13.83,13.62,4.69,4.6,4.79,4.69
