Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ERMS,100,27.87,28.05,27.78,27.9,11.19,10.81,11.25,11.08
ERMS,200,28.17,29.24,29.52,28.98,10.97,11.48,11.62,11.36
ERMS,300,28.35,29.11,28.47,28.64,11.12,11.48,11.16,11.25
ERMS,400,28.02,28.11,27.87,28.0,10.93,10.91,10.92,10.92
