Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ZHAA,100,21.27,22.29,22.31,21.96,8.51,8.89,8.72,8.71
ZHAA,200,21.96,21.48,22.07,21.84,8.82,8.62,8.6,8.68
ZHAA,300,21.11,21.45,20.99,21.18,8.37,8.49,8.2,8.35
ZHAA,400,20.49,20.58,20.6,20.56,8.17,8.07,8.06,8.1
