Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YBAA,100,14.56,14.79,14.61,14.65,4.77,4.79,4.72,4.76
YBAA,200,15.22,14.8,15.37,15.13,5.1,4.77,5.02,4.96
YBAA,300,14.36,14.88,14.31,14.52,4.77,4.8,4.71,4.76
YBAA,400,13.67,13.79,13.33,13.6,4.53,4.49,4.35,4.46
