Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TLV,100,45.7,45.82,45.52,45.68,20.23,20.23,20.16,20.21
TLV,200,45.57,45.62,45.64,45.61,20.06,20.14,20.11,20.1
TLV,300,46.09,46.1,46.14,46.11,20.71,20.74,20.73,20.73
TLV,400,45.71,45.75,45.92,45.79,20.38,20.42,20.49,20.43
