Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ZHAA,100,19.15,18.38,18.61,18.71,7.75,7.73,7.03,7.5
ZHAA,200,18.28,18.63,19.58,18.83,7.47,7.51,7.65,7.54
ZHAA,300,18.01,18.88,19.53,18.81,7.32,7.57,7.46,7.45
ZHAA,400,18.29,18.7,19.25,18.75,7.32,7.44,7.4,7.39
