Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TLV,100,45.44,46.59,45.15,45.73,19.23,19.83,19.15,19.4
TLV,200,46.02,46.17,46.83,46.34,19.64,19.92,19.91,19.82
TLV,300,46.87,46.39,47.08,46.78,20.15,19.97,19.93,20.02
TLV,400,46.84,46.01,46.52,46.46,20.22,20.04,20.06,20.11
