Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ZHAA,100,21.8,21.76,21.64,21.73,8.23,8.26,8.19,8.23
ZHAA,200,21.73,21.5,22.25,21.83,8.23,7.99,8.42,8.21
ZHAA,300,21.44,21.21,21.73,21.46,8.11,7.9,8.22,8.08
ZHAA,400,20.72,21.0,21.15,20.96,7.85,7.92,8.09,7.95
