Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TXHC,100,24.92,25.66,24.17,24.92,10.14,10.36,9.76,10.09
TXHC,200,26.71,26.53,26.84,26.69,10.69,10.61,10.71,10.67
TXHC,300,26.24,26.54,27.03,26.6,10.49,10.62,10.62,10.58
TXHC,400,25.65,26.07,26.81,26.18,10.27,10.51,10.69,10.49
