Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YKWK,100,15.73,15.58,15.7,15.67,5.77,5.72,5.79,5.76
YKWK,200,14.98,15.84,15.12,15.31,5.64,5.82,5.68,5.71
YKWK,300,14.86,15.47,14.91,15.08,5.52,5.76,5.53,5.6
YKWK,400,15.63,16.23,15.55,15.8,5.99,6.19,5.96,6.05
