Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
THV,100,40.93,42.99,42.44,42.12,17.97,18.93,18.74,18.55
THV,200,41.71,42.64,42.49,42.28,18.21,18.71,18.39,18.44
THV,300,41.04,43.27,42.02,42.11,17.92,19.15,18.31,18.46
THV,400,41.29,43.56,41.55,42.13,18.09,19.23,18.33,18.55
