Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ASI,100,16.95,17.12,17.05,17.04,6.86,6.97,6.95,6.93
ASI,200,17.52,17.39,17.35,17.42,6.71,6.78,6.8,6.76
ASI,300,17.41,16.92,16.99,17.11,6.51,6.47,6.51,6.5
ASI,400,16.92,16.44,16.48,16.61,6.34,6.24,6.26,6.28
