Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
NCC,100,34.63,33.83,32.06,33.51,13.86,13.69,12.94,13.5
NCC,200,33.81,34.04,33.61,33.82,13.99,13.76,13.91,13.89
NCC,300,33.15,33.19,32.95,33.1,13.53,13.65,13.55,13.58
NCC,400,31.98,32.82,32.03,32.28,13.03,13.42,13.13,13.19
