Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YKWK,100,15.79,16.04,15.82,15.88,6.15,6.23,6.17,6.18
YKWK,200,16.99,17.01,16.89,16.96,6.53,6.52,6.52,6.52
YKWK,300,17.06,17.04,17.08,17.06,6.62,6.62,6.61,6.62
YKWK,400,17.52,17.54,17.55,17.54,6.85,6.87,6.87,6.86
