Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YKWK,100,21.05,21.26,20.3,20.87,8.06,8.03,8.04,8.04
YKWK,200,21.27,21.62,21.57,21.49,8.2,8.46,8.58,8.41
YKWK,300,20.64,21.37,20.98,21.0,8.01,8.3,8.25,8.19
YKWK,400,19.9,20.54,20.04,20.16,7.72,7.92,7.94,7.86
