Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YBAA,100,21.51,21.54,21.55,21.53,8.07,8.08,8.1,8.08
YBAA,200,22.63,23.0,22.73,22.79,8.44,8.54,8.47,8.48
YBAA,300,22.66,22.86,22.81,22.78,8.4,8.46,8.45,8.44
YBAA,400,22.22,22.35,22.29,22.29,8.21,8.22,8.25,8.23
