Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
EBVS,100,46.64,45.12,46.25,46.0,21.3,20.87,21.14,21.1
EBVS,200,45.54,45.13,46.23,45.63,20.9,20.83,21.15,20.96
EBVS,300,44.92,43.95,44.22,44.36,20.66,20.15,19.98,20.26
EBVS,400,43.51,43.5,43.46,43.49,19.87,20.09,19.72,19.89
