Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TXHC,100,27.27,26.78,27.11,27.05,11.72,11.41,11.73,11.62
TXHC,200,28.9,28.13,28.37,28.47,12.18,12.12,12.05,12.12
TXHC,300,27.48,27.16,28.67,27.77,11.65,11.63,12.24,11.84
TXHC,400,26.44,26.8,27.82,27.02,11.27,11.41,11.9,11.53
