Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TXHC,100,26.77,27.42,26.75,26.98,11.5,11.47,11.59,11.52
TXHC,200,27.42,27.29,27.44,27.38,11.65,11.44,11.75,11.61
TXHC,300,27.29,26.9,27.84,27.34,11.56,11.48,11.91,11.65
TXHC,400,26.92,26.33,27.76,27.0,11.43,11.22,11.7,11.45
