Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TXHC,100,14.24,14.47,14.86,14.52,4.94,5.26,5.47,5.22
TXHC,200,15.34,14.18,15.66,15.06,5.54,5.25,5.86,5.55
TXHC,300,14.74,14.09,15.35,14.73,5.36,5.25,5.87,5.49
TXHC,400,14.19,13.64,14.7,14.18,5.23,5.18,5.55,5.32
