Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ZHAA,100,22.01,23.3,23.82,23.04,8.6,8.95,9.1,8.88
ZHAA,200,22.65,22.25,23.11,22.67,8.57,8.46,8.77,8.6
ZHAA,300,22.13,22.32,22.39,22.28,8.47,8.39,8.55,8.47
ZHAA,400,21.33,21.46,21.59,21.46,8.17,8.13,8.18,8.16
