Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ERMS,100,12.47,12.35,12.66,12.49,4.77,4.73,4.84,4.78
ERMS,200,12.62,12.62,12.61,12.62,4.74,4.74,4.81,4.76
ERMS,300,12.99,12.92,13.06,12.99,4.78,4.74,4.8,4.77
ERMS,400,13.27,13.22,13.17,13.22,4.85,4.82,4.84,4.84
