Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ZHAA,100,10.78,10.79,10.74,10.77,3.98,3.95,4.03,3.99
ZHAA,200,11.4,11.28,11.47,11.38,4.11,4.08,4.21,4.13
ZHAA,300,11.09,11.08,11.02,11.06,3.94,3.93,3.94,3.94
ZHAA,400,11.16,11.19,11.17,11.17,3.98,4.0,3.97,3.98
