Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YKWK,100,10.2,8.58,11.07,9.95,3.74,3.29,4.05,3.69
YKWK,200,10.1,9.34,10.62,10.02,3.61,3.54,4.12,3.76
YKWK,300,10.01,10.02,10.42,10.15,3.73,3.87,4.08,3.89
YKWK,400,9.64,10.24,10.29,10.06,3.68,3.89,4.0,3.86
