Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TNI,100,26.11,25.73,25.47,25.77,10.26,10.22,10.31,10.26
TNI,200,24.97,25.47,24.94,25.13,9.86,10.07,9.82,9.92
TNI,300,24.43,24.85,24.69,24.66,9.49,9.92,9.65,9.69
TNI,400,23.09,23.32,23.67,23.36,9.14,9.35,9.37,9.29
