Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ERMS,100,29.42,28.63,30.03,29.36,11.54,11.31,12.01,11.62
ERMS,200,28.6,29.59,29.71,29.3,11.05,11.53,11.61,11.4
ERMS,300,28.02,29.4,28.72,28.71,10.85,11.5,11.22,11.19
ERMS,400,27.52,28.13,28.48,28.04,10.78,10.96,11.13,10.96
