Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ERMS,100,24.74,24.9,26.92,25.52,9.15,9.16,10.77,9.69
ERMS,200,25.76,25.81,26.75,26.11,9.46,9.45,10.78,9.9
ERMS,300,26.44,26.64,28.03,27.04,9.73,9.79,11.16,10.23
ERMS,400,27.15,26.91,27.04,27.03,9.98,9.9,10.75,10.21
