Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ZHAA,100,19.13,19.01,19.04,19.06,6.9,6.87,6.84,6.87
ZHAA,200,18.9,18.91,19.11,18.97,6.84,6.84,6.95,6.88
ZHAA,300,18.23,18.34,18.47,18.35,6.68,6.72,6.76,6.72
ZHAA,400,18.71,18.44,18.33,18.49,6.95,6.87,6.8,6.87
