Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YBAA,100,10.42,10.39,10.32,10.38,3.35,3.34,3.28,3.32
YBAA,200,10.71,10.38,10.54,10.54,3.42,3.33,3.36,3.37
YBAA,300,10.51,10.38,10.57,10.49,3.37,3.3,3.35,3.34
YBAA,400,10.81,10.47,10.87,10.72,3.52,3.42,3.51,3.48
