Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ERMS,100,23.1,22.98,24.02,23.37,8.41,8.36,8.94,8.57
ERMS,200,24.01,24.01,24.25,24.09,8.7,8.69,8.92,8.77
ERMS,300,24.12,24.09,24.91,24.37,8.8,8.79,9.03,8.87
ERMS,400,24.81,24.72,25.14,24.89,9.18,9.11,9.22,9.17
