Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YKWK,100,23.73,23.11,22.65,23.16,9.69,9.48,9.67,9.61
YKWK,200,23.58,23.08,22.84,23.17,9.42,9.52,9.49,9.48
YKWK,300,23.08,22.94,23.03,23.02,9.33,9.41,9.53,9.42
YKWK,400,22.55,22.02,22.25,22.27,9.18,8.94,9.16,9.09
