Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ASI,100,14.31,12.57,14.5,13.79,5.48,4.96,5.56,5.33
ASI,200,14.11,13.81,14.18,14.03,5.37,5.28,5.44,5.36
ASI,300,14.19,14.16,14.14,14.16,5.49,5.4,5.43,5.44
ASI,400,14.12,14.1,14.5,14.24,5.44,5.4,5.59,5.48
