Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TLV,100,34.17,35.54,35.68,35.13,14.48,15.12,15.21,14.94
TLV,200,34.7,36.73,38.06,36.5,14.49,15.66,16.53,15.56
TLV,300,34.95,37.57,37.72,36.75,14.67,16.22,16.48,15.79
TLV,400,35.83,37.26,37.48,36.86,15.16,16.21,16.35,15.91
