Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
THV,100,41.79,41.56,41.79,41.71,18.04,17.89,18.02,17.98
THV,200,41.79,41.81,41.54,41.71,18.03,18.05,17.89,17.99
THV,300,41.16,41.3,41.64,41.37,17.84,17.92,18.06,17.94
THV,400,40.25,40.28,40.47,40.33,17.53,17.54,17.63,17.57
