Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ERMS,100,30.9,31.19,30.3,30.8,12.1,12.02,11.75,11.96
ERMS,200,30.65,30.82,31.66,31.04,11.81,11.79,12.15,11.92
ERMS,300,29.62,30.08,30.11,29.94,11.31,11.52,11.48,11.44
ERMS,400,29.01,29.25,29.3,29.19,11.15,11.21,11.12,11.16
