Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YDCK,100,20.73,21.11,20.81,20.88,7.59,7.73,7.58,7.63
YDCK,200,21.39,21.5,21.54,21.48,7.75,7.81,7.86,7.81
YDCK,300,21.81,21.81,21.81,21.81,8.02,8.0,8.02,8.01
YDCK,400,20.66,20.6,20.7,20.65,7.63,7.62,7.65,7.63
