Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
NCC,100,29.81,29.75,29.98,29.85,12.53,12.48,12.63,12.55
NCC,200,30.04,29.97,30.26,30.09,12.54,12.46,12.67,12.56
NCC,300,29.49,29.52,29.48,29.5,12.08,12.07,12.03,12.06
NCC,400,29.56,29.4,29.54,29.5,12.11,12.05,12.09,12.08
