Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ZHAA,100,10.6,10.5,10.48,10.53,3.73,3.69,3.68,3.7
ZHAA,200,10.36,10.77,10.82,10.65,3.74,3.87,3.88,3.83
ZHAA,300,11.05,10.6,10.7,10.78,3.97,3.84,3.86,3.89
ZHAA,400,11.14,10.86,10.81,10.94,4.03,3.96,3.95,3.98
