Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YKWK,100,19.38,19.51,19.44,19.44,7.54,7.61,7.56,7.57
YKWK,200,19.69,19.68,19.85,19.74,7.61,7.61,7.69,7.64
YKWK,300,19.69,19.71,19.67,19.69,7.53,7.53,7.52,7.53
YKWK,400,18.99,18.86,19.09,18.98,7.32,7.27,7.34,7.31
