Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
NCC,100,22.22,21.6,20.29,21.37,8.65,8.51,8.2,8.45
NCC,200,21.37,22.42,19.93,21.24,8.33,8.68,7.94,8.32
NCC,300,21.01,21.28,19.55,20.61,8.22,8.23,7.78,8.08
NCC,400,20.03,20.27,19.01,19.77,7.86,7.83,7.48,7.72
