Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
NCC,100,16.05,18.88,18.5,17.81,6.35,7.52,7.31,7.06
NCC,200,16.52,19.19,18.29,18.0,6.53,7.63,7.17,7.11
NCC,300,17.04,18.09,18.27,17.8,6.73,7.14,7.24,7.04
NCC,400,17.43,18.14,18.27,17.95,6.93,7.15,7.23,7.1
