Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ERMS,100,12.69,13.64,12.65,12.99,4.72,5.11,4.86,4.9
ERMS,200,12.96,14.22,13.42,13.53,4.8,5.32,5.03,5.05
ERMS,300,12.93,13.64,13.18,13.25,4.79,5.14,4.84,4.92
ERMS,400,13.42,13.37,13.96,13.58,4.9,4.94,5.0,4.95
