Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TXHC,100,22.58,22.65,22.7,22.64,8.6,8.74,8.76,8.7
TXHC,200,22.27,22.24,22.86,22.46,8.62,8.6,8.88,8.7
TXHC,300,22.27,22.27,23.74,22.76,8.67,8.67,9.29,8.88
TXHC,400,22.6,22.55,23.69,22.95,8.99,8.94,9.33,9.09
