Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YKWK,100,19.07,19.65,17.9,18.87,7.28,7.57,6.93,7.26
YKWK,200,19.8,20.29,19.4,19.83,7.65,7.75,7.6,7.67
YKWK,300,19.7,19.96,19.37,19.68,7.54,7.62,7.51,7.56
YKWK,400,18.88,19.77,19.1,19.25,7.26,7.62,7.38,7.42
