Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YDCK,100,23.27,23.94,24.87,24.03,8.86,9.13,9.63,9.21
YDCK,200,23.82,22.86,23.57,23.42,9.01,8.72,9.05,8.93
YDCK,300,22.93,22.68,22.99,22.87,8.59,8.67,8.72,8.66
YDCK,400,22.58,22.48,21.75,22.27,8.43,8.59,8.25,8.42
