Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YBAA,100,19.7,19.78,19.78,19.75,6.74,6.79,6.82,6.78
YBAA,200,20.41,20.51,20.61,20.51,7.04,7.14,7.15,7.11
YBAA,300,20.04,19.93,20.17,20.05,7.01,6.97,7.07,7.02
YBAA,400,19.59,19.66,19.54,19.6,6.86,6.87,6.81,6.85
