Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TXHC,100,23.38,23.11,23.38,23.29,9.41,9.28,9.45,9.38
TXHC,200,24.37,24.59,24.31,24.42,9.52,9.55,9.51,9.53
TXHC,300,24.28,24.32,24.55,24.38,9.48,9.5,9.58,9.52
TXHC,400,24.2,24.25,24.02,24.16,9.47,9.5,9.39,9.45
