Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TLV,100,45.54,47.97,48.35,47.29,20.34,21.38,21.24,20.99
TLV,200,48.28,48.67,48.49,48.48,21.24,21.51,21.21,21.32
TLV,300,47.76,48.46,48.62,48.28,20.86,21.59,21.21,21.22
TLV,400,47.52,47.79,48.18,47.83,20.93,21.24,21.19,21.12
