Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YBAA,100,21.69,21.79,22.68,22.05,8.35,8.1,8.77,8.41
YBAA,200,22.51,22.56,22.29,22.45,8.43,8.52,8.3,8.42
YBAA,300,22.19,22.73,22.18,22.37,8.3,8.6,8.34,8.41
YBAA,400,22.23,22.13,22.19,22.18,8.32,8.38,8.42,8.37
