Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ASI,100,14.23,14.15,14.2,14.19,5.38,5.34,5.37,5.36
ASI,200,14.7,14.66,14.34,14.57,5.41,5.4,5.33,5.38
ASI,300,14.46,14.36,14.41,14.41,5.39,5.37,5.37,5.38
ASI,400,14.41,14.4,14.45,14.42,5.35,5.35,5.35,5.35
