Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YDCK,100,19.53,19.79,18.17,19.16,7.53,7.31,7.02,7.29
YDCK,200,20.32,19.8,18.5,19.54,7.69,7.41,7.12,7.41
YDCK,300,18.93,19.24,18.34,18.84,7.22,7.21,6.96,7.13
YDCK,400,18.96,19.11,19.23,19.1,7.12,7.21,7.36,7.23
