Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TLV,100,43.83,45.34,42.36,43.84,18.3,19.3,18.23,18.61
TLV,200,43.73,45.7,44.61,44.68,18.3,19.51,19.12,18.98
TLV,300,43.77,45.78,45.19,44.91,18.4,19.9,19.7,19.33
TLV,400,44.07,45.96,45.1,45.04,18.85,20.03,19.84,19.57
