Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
THV,100,45.01,44.96,45.71,45.23,19.7,19.96,20.01,19.89
THV,200,45.07,45.22,46.4,45.56,19.82,20.28,20.37,20.16
THV,300,44.98,46.46,46.65,46.03,19.84,20.65,20.64,20.38
THV,400,44.51,45.88,46.51,45.63,19.62,20.35,20.71,20.23
