Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
EBVS,100,44.07,44.07,44.0,44.05,19.75,19.75,19.69,19.73
EBVS,200,43.03,43.05,43.03,43.04,19.44,19.53,19.44,19.47
EBVS,300,41.78,41.8,41.76,41.78,18.89,18.92,18.89,18.9
EBVS,400,41.31,41.41,41.21,41.31,18.79,18.81,18.73,18.78
