Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
NCC,100,18.08,18.3,17.51,17.96,6.68,7.39,6.37,6.81
NCC,200,18.51,19.16,18.66,18.78,6.78,7.59,6.82,7.06
NCC,300,18.31,18.71,18.39,18.47,6.75,7.49,6.75,7.0
NCC,400,18.01,18.12,18.01,18.05,6.63,7.2,6.63,6.82
